file_path,date,title,category,tags,description,lastmod,characters,summary
fpmc-act-02/2020-09-03-avael-nearsighted.md,2020-09-03 18:40,AVAEL 008: Nearsighted,femputermanchine,"etc, fpmcmain-avael, act-ii",A SINGLE TIMELINE,2021-11-03 14:37,,
fpmc-act-02/2020-09-03-mandarc-moonbeam.md,2020-09-03 12:12,MANDARC 005: Moonbeam,femputermanchine,"etc, fpmcmain-mandarc, act-ii","to my Main Woman, the girl Friday Perkins",2021-11-03 14:36,,
fpmc-act-02/2020-08-30-cedric-chintzy.md,2020-09-01 09:15,CEDRIC 009: Chintzy,femputermanchine,"skit, fpmcmain-cedric, act-ii",in which Cedric buys a leash,2021-11-03 14:01,,
fpmc-act-02/2020-08-30-cedric-wheresMyCar.md,2020-08-30 06:42,CEDRIC 008: Where's My Car?,femputermanchine,"skit, fpmcmain-cedric, act-ii",in which Cedric arises from a daymare about the family car,2021-11-17 14:52,,
fpmc-act-02/2020-08-28-cedric-localLibrary.md,2020-08-28 13:41,CEDRIC 007: Local Library,femputermanchine,"pm, fpmcmain-cedric, act-ii",in which Cedric tattles on Alexander,2020-08-28 13:41,,
fpmc-act-02/2020-08-25-myrtle-apronStrings.md,2020-08-25 08:42,MYRTLE 009: Apron Strings,femputermanchine,"pm, fpmcmain-myrtle, act-ii",Ask for Advice,2021-11-03 14:33,,
fpmc-act-02/2020-08-24-kevin-confession.md,2020-08-24 22:31,KEVIN 016: Confession,femputermanchine,"skit, fpmcmain-kevin, act-ii",the Beginning of the Mystery,2021-11-24 10:06,,
fpmc-act-02/2020-08-21-goth-showMeYourTeeth.md,2020-08-21 19:42,GOTH 002: Show Me Your Teeth,femputermanchine,"skit, fpmcmain-goth, act-ii","Lenny, 'the Patient' Dentist",2021-11-24 09:57,,
sb/2020-08-21-13.md,2020-08-21 15:29,13,sophieblue,"dreams, pop-culture",familiar fears,2020-08-21 15:29,,
fpmc-act-02/2020-08-20-goth-darkWeb.md,2020-08-20 17:46,GOTH 001: Dark Web,femputermanchine,"skit, fpmcmain-goth, act-ii","Bella, the Good",2021-11-24 09:55,,
sb/2020-08-17-12.md,2020-08-17 03:23,12,sophieblue,,a Dream,2020-08-17 03:59,,
fpmc-act-02/2020-06-09-straud-adverse.md,2020-06-09 09:45,STRAUD 009: Adverse,femputermanchine,"skit, fpmcmain-straud, act-ii",in which Vladislaus Straud considers Mortimer Goth,2022-01-19 14:19,,
warcraft/2020-04-29-fineus-trash01.md,2020-04-29 14:36,Fineus trashlog,warcraft,trash,"tonight, I'm cleanin' out my closet",2020-04-29 14:37,,
recipe/2020-04-19-chocchipcookies2.md,2020-04-19 14:44,Cookie: Chocolate Chip II,recipe,"wheat, butter, eggs, sugar",Cookie Monster' cookie (om-nom-nom-nom-nom...),2020-04-19 15:04,,
harmonicmean/2020-04-19-pt2-001.md,2020-04-19 09:59,Part 2: Chapter 1,harmonicmean,hm,When Roy opens his eyes...,2020-04-19 09:59,,
sb/2020-04-12-11.md,2020-04-12 10:33,11,sophieblue,sb,in which Sophie dreaming dreams,2020-04-12 12:47,,
warcraft/2020-04-07-trrask-guilt.md,2020-04-07 14:33,Guns 'r' Red,warcraft,,,2020-04-07 14:44,,
warcraft/2020-04-06-tbc-ok-but-no-more.md,2020-04-06 13:22,TBC: If you must. But that's IT.,warcraft,"opinion, ooc","I hear that Blizzard is polling the community about their interest in reviving a playable copy of the Burning Crusade. Assuming it's implemented similarly to WoW: Classic, I say, 'Sure, if you must.' I don't think we need it. But if you want it that badly, do it, but that's all you get. For'rll.",2020-04-12 18:24,,
recipe/2020-04-06-perfect-pancakes-iii.md,2020-04-06 08:42,Pancakes: PPP 三,recipe,"wheat, butter, eggs, milk, plant-milk, sugar",I am trying to create a fluffy pancake from basic ingredients. Batter should be smooth and cook up quickly. Finished product should be mostly dry inside but form a distinct 'cake' with enough protein to resist crumbling.,2020-04-12 17:34,,
sb/2020-03-20-10.md,2020-03-20 10:34,10,sophieblue,sb,in which Sophie goes to work,2020-03-20 11:16,,
recipe/2020-03-13-meatpie-01.md,2020-03-13 18:53,Pie: 2π/2,recipe,"butter, wheat, cornstarch, pie",meatpie one to give one to keep,2020-03-14 10:48,,
harmonicmean/2020-03-03-pt2-000.md,2020-03-03 13:16,Part 2: Chapter 0,harmonicmean,hm,the Golden Child,2020-04-19 10:32,,
warcraft/2020-03-02-fineus-upperclassman.md,2020-03-02 18:23,Dear Fineus,warcraft,tales,take better care of your records,2020-03-02 19:41,,
harmonicmean/2020-03-01-pt1ch9.md,2020-03-01 14:46,Part 1: Chapter 9,harmonicmean,hm,in which Roy in twilight struggles,2020-04-19 10:32,,
warcraft/2020-02-29-llthander-selene.md,2020-02-29 20:35,"L. Sunstrider, add'n",warcraft,tales,he received 1,2020-02-29 20:49,,
warcraft/2020-02-29-llthander-ma.md,2020-02-29 09:18,L. Sunstrider,warcraft,tales,requested copies,2020-02-29 10:13,,
warcraft/2020-02-28-zhang-math01.md,2020-02-28 15:06,Zhang's Math 01,warcraft,calc,PO# B-001 : fel iron musket,2020-02-28,,
warcraft/2020-02-28-birthright-restored-1.md,2020-02-28 08:19,Birthright Restored 1,warcraft,tales,Eriolanna alights!,2020-02-28 3:00,,
harmonicmean/2020-02-26-pt1ch8.md,2020-02-26 11:05,Part 1: Chapter 8,harmonicmean,hm,in which Roy brings groceries to the house,2020-04-19 10:32,,
warcraft/2020-02-25-trrask-bioBfA.md,2020-02-25 10:49,Trrask,warcraft,bio,Hero of the Weston Coup,2020-02-25 11:01,,
warcraft/2020-02-25-calandrath-bioBfA.md,2020-02-25 10:27,"Calandrath, Mk II",warcraft,bio,diplomat to the Mecha-Gnomes,2020-02-25 10:44,,
warcraft/2020-02-25-eriolanna-bioBfA.md,2020-02-25 10:03,Aï'ree a'Lana,warcraft,bio,currently researching strange dust,2020-02-25 10:24,,
warcraft/2020-02-24-zhang-bioBfA.md,2020-02-24 13:23,张,warcraft,bio,Black Temple timewalking,2020-02-24 13:29,,
warcraft/2020-02-24-avaelle-bioBfA.md,2020-02-24 10:44,Avaelle,warcraft,bio,location unknown,2020-02-24 10:56,,
warcraft/2020-02-24-fineus-bioBfA.md,2020-02-24 09:51,Fineus,warcraft,bio,currently researching out of Zandalar,2020-02-24 10:19,,
harmonicmean/2020-02-23-capacitriste.md,2020-02-23 09:50,Capacitriste,harmonicmean,capacitriste-bio,from the 21º&a½ century,2020-02-23 10:58,,
harmonicmean/2020-02-22-pt1ch7.md,2020-02-22 09:09,Part 1: Chapter 7,harmonicmean,hm,in which Roy prepares to drive a long way,2020-04-19 10:32,,
harmonicmean/2020-02-21-pt1ch6.md,2020-02-21 08:50,Part 1: Chapter 6,harmonicmean,hm,in which Roy fights against dog hair,2020-04-19 10:32,,
harmonicmean/2020-02-19-pt1ch5.md,2020-02-19 09:40,Part 1: Chapter 5,harmonicmean,hm,in which Roy idles at LGA,2020-04-19 10:32,,
harmonicmean/2020-02-19-pt1ch4.md,2020-02-19 09:19,Part 1: Chapter 4,harmonicmean,hm,in which Roy draws a bus route,2020-04-19 10:32,,
harmonicmean/2020-02-10-pt1ch3.md,2020-02-10 13:27,Part 1: Chapter 3,harmonicmean,hm,in which Roy fights addiction,2020-04-19 10:32,,
updates/2020-02-03-github-issues-comments.md,2020-02-03 10:54,Adding Comments to Jekyll Github-hosted blog with Github Issues,updates,"jekyll, github, how-to, comments",A summary of how I added comments to my Github-hosted blog; albeit by requiring people to use a Github-account to interact with the comment-page,2020-02-03 10:54,,
recipe/2020-01-28-apple-blackberry-pie.md,2020-01-28 11:19,Pie: Apple Blackberry,recipe,"wheat, rye, butter, corn",first try AP->rye,2020-02-03 12:00,,
harmonicmean/2019-12-13-pt1ch2.md,2019-12-13 10:25,Part 1: Chapter 2,harmonicmean,hm,in which Roy's mind drifts toward cynicism,2020-04-19 10:32,,
harmonicmean/2019-12-12-pt1ch1.md,2019-12-12 11:44,Part 1: Chapter 1,harmonicmean,hm,in which Roy bids adieu to his wife,2020-04-19 10:32,,
sb/2019-11-21-9.md,2019-11-21 09:11,9,sophieblue,sb,in which Sophie starts her day,2020-03-20 11:20,,
warcraft/2019-11-12-that-spam-wont-kill-when-its-clutch.md,2019-11-12 10:14,That Spam Won't Kill When It's Clutch,warcraft,song-lyrics,a WoW parody of That Don't Impress Me Much by Shania Twain,2019-11-12 10:14,,
fpmc-act-02/2019-09-19-straud-noDinnerEatersGang.md,2019-09-19 19:19,STRAUD 008: No Dinner Eaters Gang,femputermanchine,"skit, fpmcmain-straud, act-ii",in which Vladislaus Straud converses with Roxanne Schwartz and her book club,2022-01-25 09:34,,
harmonicmean/2019-09-16-pt1ch0.md,2019-09-16 17:57,Part 1: Chapter 0,harmonicmean,hm,audio enclosed,2020-04-19 10:32,,
updates/2019-09-12-fortnite-and-feminism.md,2019-09-12 13:16,Fortnite & Feminism,updates,"current-events, gender-politics",a musing opinion on possible causes of low female population in professional game players,2019-09-12 13:16,,
warcraft/2019-07-01-nostalgik.md,2019-07-01 16:55,Nostalgik,warcraft,song-lyrics,a WoW parody of Ironic by Alanis Morissette,2019-07-01 16:55,,
warcraft/2019-06-30-fort-me-priesty.md,2019-06-30 23:21,"Fort me, Priesty, One More Time",warcraft,song-lyrics,a WoW parody of Hit Me Baby by Britney Spears,2019-06-30 23:21,,
sb/2019-02-04-8.md,2019-02-04 16:21,8,sophieblue,sb,in which Sophie is chided for dawdling,2019-02-04 16:39,,
sb/2019-01-13-7.md,2019-01-13 13:46,7,sophieblue,sb,in which Sophie makes a comparison between History and Fantasy,2019-01-13 13:46,,
sb/2019-01-10-6.md,2019-01-10 12:28,6,sophieblue,sb,in which Sophie is approached by a curious observer,2019-01-10 12:28,,
sb/2019-01-09-5.md,2019-01-09 19:06,5,sophieblue,sb,in which Sophie recants old guilts,2019-01-09 19:06,,
fpmc-act-02/2018-12-31-perkins-assured.md,2018-12-31 22:19,PERKINS 003: Assured,femputermanchine,"skit, fpmcmain-perkins, act-ii",in which Friday Perkins encounters a den of the Vampire,2022-01-24 10:20,,
warcraft/2018-11-29-eskimofrenzy.md,2018-11-29 15:41,Eskimofrenzy,warcraft,song-lyrics,a WoW parody of Eleanor Rigby by the Beatles,2018-11-29 15:41,,
warcraft/2018-11-26-my-sylvanas.md,2018-11-26 14:21,My Sylvanas,warcraft,song-lyrics,a WoW parody of My Sharona by The Knack,2018-11-26 14:21,,
fpmc-act-02/2018-11-19-mandarc-preach.md,2018-11-19 09:16,MANDARC 004: Preach,femputermanchine,"skit, fpmcmain-mandarc, act-ii",in which Mandarc arises from the bed the next morning,2022-01-21 09:17,,
fpmc-act-02/2018-11-18-perkins-ambiance.md,2018-11-18 10:29,PERKINS 002: Ambiance,femputermanchine,"skit, fpmcmain-perkins, act-ii",in which Friday Perkins tries to act normal at Widowshild,2022-01-20 10:30,,
fpmc-act-02/2018-11-17-cedric-bienvenue.md,2018-11-17 19:52,CEDRIC 006: Bienvenue,femputermanchine,"skit, fpmcmain-cedric, act-ii",in which Cedric stands watch over Widowshild,2022-01-05 09:03,,
fpmc-act-02/2018-11-16-mandarc-adieu.md,2018-11-16 18:12,MANDARC 003: Adieu,femputermanchine,"skit, fpmcmain-mandarc, act-ii",in which Friday moves out of her temporary stay in Alphabet City,2022-01-04 14:19,,
sb/2018-11-16-4.md,2018-11-16 13:06,4,sophieblue,sb,Sophie waits,2018-11-16 13:06,,
sb/2018-11-14-3.md,2018-11-14 15:21,3,sophieblue,sb,Sophie defragments old dataset,2018-11-15 16:32,,
sb/2018-11-12-2.md,2018-11-13 19:10,2,sophieblue,sb,Sophie looks back,2018-11-13 19:10,,
sb/2018-11-12-1.md,2018-11-12 19:14,1,sophieblue,sb,Sophie complies,2018-11-13 18:33,,
fpmc-act-02/2018-11-12-straud-correction.md,2018-11-12 09:22,STRAUD 007: Correction,femputermanchine,"skit, fpmcmain-straud, act-ii","in which Cedric, Straud crash Mandarc's date",2021-11-12 15:12,,
fpmc-act-02/2018-11-10-mandarc-courtship.md,2018-11-10 19:33,MANDARC 002: Courtship,femputermanchine,"skit, fpmcmain-mandarc, act-ii",in which Mandarc and Friday meet for drinks at the Blue Velvet,2021-11-10 15:31,,
fpmc-act-02/2018-11-09-perkins-curiosity.md,2018-11-09 10:12,PERKINS 001: Curiosity,femputermanchine,"skit, fpmcmain-perkins, act-ii",in which Perkins schmoozes with the Matron Marscapone,2021-11-09 14:04,,
fpmc-act-02/2018-11-08-mandarc-stoopKid.md,2018-11-08 09:09,MANDARC 001: Stoop Kid,femputermanchine,"skit, fpmcmain-mandarc, act-ii",in which Friday Perkins make her first reappearance at the Magicademy in quite some time,2021-11-08 14:41,,
fpmc-act-02/2018-10-31-straud-thisIsHalloween.md,2018-10-31 14:13,STRAUD 006: This is Halloween,femputermanchine,"skit, fpmcmain-straud, act-ii",in which Straud has converted Eliza Pancakes but not her husband,2022-01-22 14:58,,
warcraft/2018-10-05-beginning-elf.md,2018-10-05 13:36,Elf,warcraft,ooc,E.vil L.ittle F.airies,2018-10-05 13:36,,
warcraft/2018-09-20-craft-work.md,2018-09-20 11:15,Entertainment Update: Fall 2018,warcraft,ooc,"Fair thee well, ‘CRAFT-work",2018-09-20 11:15,,
recipe/2018-09-14-banana-muffins-a-study.md,2018-09-14 14:11,Cake: Banana Muffins,recipe,"wheat, butter, eggs",third times the charm,2018-09-14 14:11,,
recipe/2018-06-09-cornbread-ii.md,2018-06-09 20:00,Cake: Cornbread II,recipe,"corn, wheat, butter, eggs",an improvement after some testing,2018-06-10 14:45,,
recipe/2018-05-17-classic-chocolate-chip-cookies.md,2018-05-17 14:45,Cookie: Chocolate Chip,recipe,"wheat, butter, eggs",v1 of the old standby,2018-05-17 14:45,,
recipe/2018-05-06-perfect-pancakes-ii.md,2018-05-06 15:41,Pancakes: PPP II,recipe,"quick-bread, wheat, milk, butter, eggs",revision to 2017 recipe,2018-06-17 10:21,,
updates/2018-05-03-star-trek-disco-01-02.md,2018-05-03 11:42,ST: Discovery 01 & 02,updates,"star-trek, tv-reaction",Series originally about philosophical exploration has become weekly dose-o-melodrama,2018-05-04 09:18,,
fpmc-act-02/2018-04-21-rules-of-ghosting.md,2018-04-21 17:19,Rules of Ghosting,femputermanchine,,,2018-04-21 17:19,,
updates/2018-04-15-angels-and-exaggerations.md,2018-04-15 21:30,Angels and Exaggerations,updates,wrinkle-in-time,A Wrinkle in Time showcases human exceptionalism in its heroine,2018-04-15 22:30,,
updates/2018-04-09-death-of-the-jedi.md,2018-04-09 09:45,The Death of the Jedi,updates,"star-wars, character-analysis",Episodes VII & VIII deviate from the Hero's story,2018-04-09 21:13,,
warcraft/2017-10-23-pet-cheese.md,2017-10-23 08:52,WoW: Pet Battle Cheese,warcraft,ooc,Knowledge VS Power,2017-10-23 08:52,,
warcraft/2017-07-08-bt-10y-later.md,2017-07-08 07:32,WoW: Black Temple and Story-telling,warcraft,ooc,"Illidan and his demons, ten years later",2017-07-08 08:00,,
recipe/2017-02-26-perfect-pancakes-i.md,2017-02-26,Pancakes: PPP I,recipe,"quick-bread, wheat, milk, butter, eggs, sourdough-starter",fluffy pancakes fit for a king,2017-02-26 12:07,,
recipe/2015-12-06-cornbread.md,2015-12-06,Cake: Cornbread I,recipe,"bread, corn, wheat, milk, coconut-oil","not too cakey, not too dry",2015-12-06 23:00,,
recipe/2015-09-26-coffees-cake.md,2015-09-26,Cake: Cinnamon coffee-cake,recipe,"butter, egg, wheat, yogurt","this moist cake, covered, lasts a week at room temperature",2015-09-26 23:00,,
fpmc-act-02/2006-01-08-cedric-gifted.md,2006-01-08 20:40,CEDRIC 005: Gifted,femputermanchine,"skit, fpmcmain-cedric, act-ii",in which Cedric receives a new set of clothes,2021-12-13 12:41,,
fpmc-act-02/2006-01-01-kevin-humanCleric.md,2006-01-01 23:59,KEVIN 015: Human Cleric,femputermanchine,"skit, fpmcmain-kevin, act-ii",in which the trio rerolls to play with a new friend,2021-12-13 12:37,,
fpmc-act-02/2005-12-31-cedric-halfElfRanger.md,2005-12-31 23:59,CEDRIC 004: Half-Elf Ranger,femputermanchine,"skit, fpmcmain-cedric, act-ii",in which Cedric meets Svetlana Oborovsky,2021-12-03 13:28,,
fpmc-act-02/1998-04-25-cedric-spare.md,1998-04-25 20:48,CEDRIC 003: Spare,femputermanchine,"skit, fpmcmain-cedric, act-ii",in which Vincent pushes the point,2022-04-28 20:44,,
fpmc-act-02/1998-04-25-kevin-daffodil.md,1998-04-25 20:35,KEVIN 014: Daffodil,femputermanchine,"skit, fpmcmain-kevin, act-ii",in which Kevin tries to provide some solace,2022-04-28 14:55,,
fpmc-act-02/1998-04-24-cedric-jane.md,1998-04-24 03:15,CEDRIC 002: Jane,femputermanchine,"skit, fpmcmain-cedric, act-ii",in which Cedric awakens in the basement of the Magicademy,2022-04-27 13:51,,
fpmc-act-02/1998-04-24-kevin-calamity.md,1998-04-24 02:52,KEVIN 013: Calamity,femputermanchine,"skit, fpmcmain-kevin, act-ii",in which Kevin is made privy to the secret,2022-04-27 11:13,,
fpmc-act-02/1998-04-24-cedric-petitLapin.md,1998-04-24 01:23,CEDRIC 001: Petit Lapin,femputermanchine,"skit, fpmcmain-cedric, act-ii",in which Cedric is quickly forced into his first shapeshift,2022-01-10 14:28,,
fpmc-act-02/1998-04-23-myrtle-beyond.md,1998-04-23 23:59,MYRTLE 008: Beyond,femputermanchine,"skit, fpmcmain-myrtle, act-ii",in which Cedric becomes someone else's responsibility,2022-01-12 13:06,,
fpmc-act-02/1998-04-22-consent.md,1998-04-22 19:00,CEDRIC 000: Consent,femputermanchine,"fpmcmain-cedric, act-ii",damned either way,2021-11-03 14:23,,
fpmc-act-01/1995-03-19-kevin-familiar.md,1995-03-19 20:30,KEVIN 012: Familiar,femputermanchine,"skit, fpmcmain-kevin, act-i",in which the Marscapones enjoy some peace and quiet,2022-04-25 11:38,,
fpmc-act-01/1995-03-15-vincent-visit.md,1995-03-15 00:00,VINCENT 007: Visit,femputermanchine,"skit, fpmcmain-vincent, act-i",in which Trelaine's facility is breached,2022-04-23 20:35,,
fpmc-act-01/1995-03-10-straud-diminutive.md,1995-03-10 19:59,STRAUD 006: Diminutive,femputermanchine,"skit, fpmcmain-straud, act-i",in which Straud spies on Trelaine's security system,2022-04-23 19:49,,
fpmc-act-01/1995-03-06-kevin-programming.md,1995-03-06 08:00,KEVIN 011: Programming,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Kevin is left alone with the Nurse,2022-04-22 12:09,,
fpmc-act-01/1995-03-05-myrtle-unease.md,1995-03-05 01:00,MYRTLE 007: Unease,femputermanchine,"skit, fpmcmain-myrtle, act-i",in which Myrtle vents her discomfort over a discussion of violence,2022-04-03 18:27,,
fpmc-act-01/1995-03-05-straud-anOldChum.md,1995-03-05 00:00,STRAUD 005: An Old Chum,femputermanchine,"skit, fpmcmain-straud, act-i",in which Straud brings an associate to explore business with the Marscapones,2022-03-28 14:15,,
fpmc-act-01/1995-03-03-kevin-ratio.md,1995-03-03 18:00,KEVIN 010: Ratio,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Trelaine strikes close to home,2022-02-25 17:54,,
fpmc-act-01/1995-03-03-vincent-fortitude.md,1995-03-03 00:00,VINCENT 006: Fortitude,femputermanchine,"skit, fpmcmain-vincent, act-i",in which Vincent seeks reassurance,2022-02-24 09:24,,
fpmc-act-01/1995-03-02-kevin-fruit.md,1995-03-02 18:00,KEVIN 009: Fruit,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Kevin complains about his dietary provisions,2022-02-22 10:45,,
fpmc-act-01/1995-03-02-straud-connexion.md,1995-03-02 00:00,STRAUD 004: Connexion,femputermanchine,"skit, fpmcmain-straud, act-i",in which Straud checks in on the Marscapone family,2022-02-16 12:20,,
fpmc-act-01/1995-03-01-kevin-vestigial.md,1995-03-01 18:00,KEVIN 008: Vestigial,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Trelaine checks up on Kevin following his procedure,2022-02-15 11:10,,
fpmc-act-01/1995-03-01-myrtle-toChide.md,1995-03-01 05:55,MYRTLE 006: To Chide,femputermanchine,"skit, fpmcmain-myrtle, act-i",in which Myrtle reflects on the home's allies,2022-02-15 09:31,,
fpmc-act-01/1995-03-01-vincent-center.md,1995-03-01 00:00,VINCENT 005: Center,femputermanchine,"skit, fpmcmain-vincent, act-i",in which Vincent reconvenes with his wife Myrtle,2022-02-14 10:37,,
fpmc-act-01/1995-02-28-kevin-schedule.md,1995-02-28 09:31,KEVIN 007: Schedule,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Trelaine makes an unexpected appearance at breakfast,2022-02-14 09:32,,
fpmc-act-01/1995-02-27-kevin-cold.md,1995-02-27 18:32,KEVIN 006: Cold,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Kevin has contracted a small cold,2022-02-11 09:41,,
fpmc-act-01/1995-02-26-vincent-apologies.md,1995-02-26 00:00,VINCENT 004: Apologies,femputermanchine,"skit, fpmcmain-vincent, act-i",in which Vincent has flown a long way from home,2022-02-11 09:25,,
fpmc-act-01/1995-02-25-kevin-inquisition.md,1995-02-25 15:45,KEVIN 005: Inquisition,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Kevin asks questions of his captors,2022-02-10 13:59,,
fpmc-act-01/1995-02-25-vincent-hindsight.md,1995-02-25 04:13,VINCENT 003: Hindsight,femputermanchine,"skit, fpmcmain-vincent, act-i",in which Vincent expresses doubt in himself,2022-02-09 10:49,,
fpmc-act-01/1995-02-24-kevin-foreignPower.md,1995-02-24 17:27,KEVIN 004: Foreign Power,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Trelaine talks politics with Kevin,2022-02-07 09:32,,
fpmc-act-01/1995-02-24-straud-lunarLight.md,1995-02-24 14:51,STRAUD 003: Lunar Light,femputermanchine,"skit, fpmcmain-straud, act-i",in which Straud gives lecture to the Orphans,2022-02-07 09:38,,
fpmc-act-01/1995-02-23-kevin-abstention.md,1995-02-23 17:05,KEVIN 003: Abstention,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Kevin has a night to himself in the library,2022-02-07 09:27,,
fpmc-act-01/1995-02-23-myrtle-willyNilly.md,1995-02-23 00:05,MYRTLE 005: Willy-Nilly,femputermanchine,"skit, fpmcmain-myrtle, act-i",in which Myrtle feels powerless to help her son,2022-02-07 10:03,,
fpmc-act-01/1995-02-23-vincent-echo.md,1995-02-23 00:00,VINCENT 002: Echo,femputermanchine,"skit, fpmcmain-vincent, act-i",in which Straud receives a firm vision,2022-02-04 13:59,,
fpmc-act-01/1995-02-22-myrtle-unsupervised.md,1995-02-22 15:11,MYRTLE 004: Unsupervised,femputermanchine,"skit, fpmcmain-myrtle, act-i",in which Myrtle listlessly looks after her Orphans,2022-02-03 15:12,,
fpmc-act-01/1995-02-22-kevin-invitation.md,1995-02-22 09:26,KEVIN 002: Invitation,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Kevin talks little green men with the Doctor,2022-02-03 09:27,,
fpmc-act-01/1995-02-22-straud-within.md,1995-02-22 00:00,STRAUD 002: Within,femputermanchine,"skit, fpmcmain-straud, act-i",in which Straud enumerates his suspicions against an old rival,2022-02-02 11:42,,
fpmc-act-01/1995-02-21-vincent-without.md,1995-02-21 19:00,VINCENT 001: Without,femputermanchine,"skit, fpmcmain-vincent, act-i",in which Vincent is alerted to his son's disappearance,2022-02-15 09:14,,
fpmc-act-01/1995-02-21-kevin-trick.md,1995-02-21 13:33,KEVIN 001: Trick,femputermanchine,"skit, fpmcmain-kevin, act-i",in which Kevin opens the door of the Marscapone School of Magic,2022-02-02 11:29,,
updates/1992-12-16-on-todays-youth-from-an-oldtimer.md,1992-12-16 12:06,"On today's youth, from an oldtimer",updates,fpmc,found in the little old desk,2020-05-22 20:26,,
updates/1986-12-11-the-user.md,1986-12-11 13:59,What am I?,updates,floating-memory,what is a write's right,2020-05-22 20:10,,
fpmc-act-00/1977-11-05-vatore-malus.md,1977-11-05 11:58,VATORE 001: Malus,femputermanchine,"etc, fpmcmain-vatore, act-0",in which Vatore leaves a note inside Straud's mailbox,2021-11-05 11:58,,
fpmc-act-00/1976-04-27-trelaine-monkeyMeasles.md,1976-04-27 14:05,TRELAINE 001: Monkey Measles,femputermanchine,"jim, fpmcmain-trelaine, act-0",damned either way,2021-11-03 14:21,,
fpmc-act-00/1965-11-19-straud-flowerpower.md,1965-11-19 10:53,STRAUD 001: Flower Power,femputermanchine,"skit, fpmcmain-straud, act-0",in which Straud visits Sebastian's small family,2021-11-15 14:17,,
fpmc-act-00/1924-11-26-myrtle-ragamuffin.md,1924-11-26 19:50,MYRTLE 003: Ragamuffin,femputermanchine,"skit, fpmcmain-myrtle, act-0",in which Myrtle discusses the parade with her husband,2021-11-23 14:31,,
fpmc-act-00/1908-10-26-myrtle-spookyAction.md,1908-10-26 11:04,MYRTLE 002: Spooky Action,femputermanchine,"skit, fpmcmain-myrtle, act-0",in which Myrtle suspects magnetic interference,2021-11-17 15:26,,
fpmc-act-00/1905-06-28-myrtle-humidity.md,1905-06-28 10:00,MYRTLE 001: Humidity,femputermanchine,"fpmcmain-myrtle, act-0",in which a strange lady visits SOO TOWNHOME,2021-12-22 10:50,,
fpmc-act-00/1847-12-22-avael-curseOfAgony.md,1847-12-22 21:40,AVAEL 007: Curse of Agony,femputermanchine,"skit, fpmcmain-avael, act-0",in which Avaelle arises in the Crimson Tower,2021-12-22 14:34,,
fpmc-act-00/1847-12-20-avael-tradition.md,1847-12-20 21:38,AVAEL 006: Tradition,femputermanchine,"skit, fpmcmain-avael, act-0",in which Avaelle is healed of her wounds,2021-12-21 14:37,,
fpmc-act-00/1839-12-17-avael-varnish.md,1839-12-17 17:22,AVAEL 005: Varnish,femputermanchine,"skit, fpmcmain-avael, act-0",in which Dr. TRELAINE brings unfortunate news to the family,2021-12-17 09:23,,
fpmc-act-00/1839-10-21-avael-avoidance.md,1839-10-21 10:08,AVAEL 004: Avoidance,femputermanchine,"skit, fpmcmain-avael, act-0",in which the houseguest keeps strange hours,2021-11-03 14:17,,
fpmc-act-00/1839-10-20-avael-sunday.md,1839-10-20 09:56,AVAEL 003: Sunday,femputermanchine,"skit, fpmcmain-avael, act-0",in which Avaelle speaks of the trouble with life at Easton House,2021-11-03 14:16,,
fpmc-act-00/1839-10-19-avael-tatters.md,1839-10-19 09:51,AVAEL 002: Tatters,femputermanchine,"skit, fpmcmain-avael, act-0",in which Mr. Easton and Maurice are deathly ill,2021-11-03 14:15,,
fpmc-act-00/1831-06-24-weaslie-disagreements.md,1831-06-24 12:00,WEASLIE 001: Disagreements,femputermanchine,"fpmcmain-weaslie, act-0","in which Straud, Weaslie debate the painting's purchase",2021-11-03 14:13,,
fpmc-act-00/1831-06-23-avael-eleven.md,1831-06-23 12:00,AVAEL 001: Eleven,femputermanchine,"fpmcmain-avael, act-0","in which Straud, at Easton House, first meets A.Easton",2021-11-03 14:12,,
